STT,Link chat,Loại việc,Hệ bài chữa,Gửi giáo án,Mã giáo án,Đường dẫn bài nộp,Trạng thái,Thời gian bắt đầu,Thời gian hoàn thành,Xưng hô
15,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100066924140878&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\Lê Hương Giang + TECHNOLOGY CLUB + SOCIAL CLUB.docx,Đã làm,21:11,21:14,Anh - Em (Mặc định)
16,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100026087901056&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,VSTEP,Có,vstep_bài 4,D:\HoangLong_Data\Download\TASK-1-VIẾT-THƯ-CHO-SẾP-XIN-HỌC-KHÓA-HỌC.docx|D:\HoangLong_Data\Download\TASK-1-VIẾT-VỀ-VALI-BỊ-MẤT.docx,Đã làm,21:11,21:16,Anh - Em (Mặc định)
17,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100010936561632&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,vstep_bài 5,D:\HoangLong_Data\Download\TASK-2-AI-TRÍ-TUỆ-NHÂN-TẠO-DISCUSS-1.docx,Đã làm,21:16,21:19,Anh - Em (Mặc định)
18,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100068009785736&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\Thuc lien + house living club (1).docx|D:\HoangLong_Data\Download\Thục Liển + community club.docx,Đã làm,21:16,21:21,Anh - Em (Mặc định)
19,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100009059113226&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\Home-living.docx|D:\HoangLong_Data\Download\COMMUNITY-CLUB.docx,Đã làm,21:21,21:25,Anh - Em (Mặc định)
20,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100023681771019&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,VSTEP,Có,vstep_bài 2,D:\HoangLong_Data\Download\TASK-1-MỜI-BẠN-TỚI-THÀNH-PHỐ-CỦA-MÌNH.docx,Đã làm,21:21,21:27,Anh - Em (Mặc định)
21,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100004180080908&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\Tăng Minh Tiến + COMMUNITY-CLUB-APTIS-SV.docx,Đã làm,21:47,21:51,Anh - Em (Mặc định)
22,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100002287427658&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Bản sao của TELEVISION-CLUB-APTIS-SV.docx,Đã làm,21:47,21:52,Anh - Em (Mặc định)
23,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100021539657482&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Bản sao của ENGLISH-CLUB-APTIS-SV.docx,Đã làm,21:52,21:55,Anh - Em (Mặc định)
24,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100013300874533&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\HẢO-LA-FITNESS-CLUB.docx|D:\HoangLong_Data\Download\HẢO-LA-FOOD-CLUB.docx,Đã làm,21:52,21:57,Anh - Em (Mặc định)
25,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100006987158476&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\ĐỀ-HOME-LIVING-CLUB.docx|D:\HoangLong_Data\Download\BUSINESS-CLUB-APTIS-SV.docx,Đã làm,21:57,21:59,Anh - Em (Mặc định)
26,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100008708897889&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\ALO TÔ ĐÂY - FITNESS-CLUB-APTIS-SV.docx|D:\HoangLong_Data\Download\ALO TÔ ĐÂY - FOOD-CLUB-APTIS-SV.docx,Đã làm,21:57,22:01,Anh - Em (Mặc định)
27,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100010166141966&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Có,vstep_bài 8,D:\HoangLong_Data\Download\bài làm vstep.docx,Đã làm,22:08,22:11,Anh - Em (Mặc định)
28,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100035010827805&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\Phạm-Thu-Thương-Music-club.docx,Đã làm,22:08,22:12,Anh - Em (Mặc định)
29,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100014892724034&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\THU HẰNG+ MUSIC CLUB.docx,Đã làm,22:12,22:14,Anh - Em (Mặc định)
30,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100010293695966&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\Đức-Huy-Music-Club.docx,Đã làm,22:12,22:16,Anh - Em (Mặc định)
31,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100093661307085&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\Thao Uen+SOCIAL - CLUB - APTIS SV.docx|D:\HoangLong_Data\Download\Thao Uyen+TECHNOLOGY-CLUB-APTIS-SV.docx,Đã làm,22:16,22:20,Anh - Em (Mặc định)
32,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100057655419305&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Nam Thành-Food Club.docx,Đã làm,22:16,22:21,Anh - Em (Mặc định)
33,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100092882052158&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Có,vstep_bài 9,D:\HoangLong_Data\Download\Btap-8.docx|D:\HoangLong_Data\Download\Béo-phì.docx,Đã làm,22:21,22:23,Anh - Em (Mặc định)
34,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100055663593480&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\FITNESS-CLUB.docx,Đã làm,22:21,22:25,Anh - Em (Mặc định)
35,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100004491604631&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 8,D:\HoangLong_Data\Download\PHOTOGRAPHY-CLUB-APTIS-SV-1.docx,Đã làm,22:25,22:28,Anh - Em (Mặc định)
36,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100006688353786&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\HoangTuanBinh _ TELEVISION-CLUB-APTIS-SV.docx,Đã làm,22:25,22:29,Anh - Em (Mặc định)
37,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100044702324537&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\ENGLISH-CLUB.docx|D:\HoangLong_Data\Download\TELEVISION-CLUB.docx,Đã làm,22:29,22:31,Anh - Em (Mặc định)
38,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100025402283928&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\Hồng Minh COMMUNITY-CLUB-APTIS-SV.docx,Đã làm,22:29,22:33,Anh - Em (Mặc định)
39,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100026779230251&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Có,vstep_bài 4,D:\HoangLong_Data\Download\TASK-1-VIẾT-THƯ-CHO-SẾP-XIN-HỌC-KHÓA-HỌC (1).docx|D:\HoangLong_Data\Download\TASK-1-VIẾT-VỀ-VALI-BỊ-MẤT (1).docx,Đã làm,22:33,22:36,Anh - Em (Mặc định)
40,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100021764890226&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Writing - Vu Thanh Thuy.docx|D:\HoangLong_Data\Download\Writing - Vu Thanh Thuy (1).docx,Đã làm,22:33,22:37,Anh - Em (Mặc định)
1,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100041150974663&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Nguyễn-Ngọc-Mỹ-Television-club.docx|D:\HoangLong_Data\Download\Nguyễn-Ngọc-Mỹ-English-Club.docx,Đã làm,6:55,6:59,Anh - Em (Mặc định)
2,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100006431722213&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\Anh-Thư-TECHNOLOGY-CLUB.docx|D:\HoangLong_Data\Download\Anh-Thư-SOCIAL-CLUB.docx,Đã làm,6:55,7:01,Anh - Em (Mặc định)
3,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100060881779761&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\BUSINESS-CLUB.docx|D:\HoangLong_Data\Download\CAR-CLUB.docx|D:\HoangLong_Data\Download\BEAUTIFUL-HOMES-CLUB.docx,Đã làm,7:01,7:04,Anh - Em (Mặc định)
4,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100056539160221&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\Quỳnh-Bảo-Music-Club.docx,Đã làm,7:01,7:06,Anh - Em (Mặc định)
5,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100027277458455&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Có,vstep_bài 9,D:\HoangLong_Data\Download\TASK-2-XU-HƯỚNG-MẸ-ĐƠN-THÂN-NGUYÊN-NHÂN-HẬU-QUẢ.docx|D:\HoangLong_Data\Download\TASK-2-CHILDRENS-OBESITY-NGUYÊN-NHÂN-GIẢI-PHÁP.docx,Đã làm,7:06,7:10,Anh - Em (Mặc định)
6,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100075388718916&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Thư Dương - Fitness.docx,Đã làm,7:06,7:11,Anh - Em (Mặc định)
7,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100070733343844&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Không,,D:\HoangLong_Data\Download\TongHop3.docx,Đã làm,7:11,7:16,Anh - Em (Mặc định)
8,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100022188541744&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Thu-Hiền-FILM-CLUB-APTIS-SV.docx|D:\HoangLong_Data\Download\Thu-Hiền-Debate-Club.docx,Đã làm,7:11,7:17,Anh - Em (Mặc định)
9,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100041212524214&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\Bùi Thượng + Music Club.docx,Đã làm,7:17,7:21,Anh - Em (Mặc định)
10,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100034040596772&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\TELEVISION-CLUB-APTIS-SV.docx|D:\HoangLong_Data\Download\ENGLISH-CLUB-APTIS-SV.docx,Đã làm,7:17,7:22,Anh - Em (Mặc định)
11,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100043876953660&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Trà-My-LANGUAGE.docx,Đã làm,7:22,7:26,Anh - Em (Mặc định)
12,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100051644580961&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 8,D:\HoangLong_Data\Download\LANGUAGE-CLUB-APTIS-SV.docx,Đã làm,7:22,7:28,Anh - Em (Mặc định)
13,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100037641723731&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\BUSINESS CLUB.docx,Đã làm,7:28,7:32,Anh - Em (Mặc định)
14,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100074579712511&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Television club – Y Quynh.docx|D:\HoangLong_Data\Download\ENGLISH CLUB_Y Quynh.docx,Đã làm,7:28,7:35,Anh - Em (Mặc định)
15,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100003752214861&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\Phạm Minh Quang+FITNESS CLUB.docx|D:\HoangLong_Data\Download\Phạm Minh Quang+FOOD CLUB.docx,Đã làm,7:35,7:41,Anh - Em (Mặc định)
16,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100032935059304&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\How to Install Arena.docx|D:\HoangLong_Data\Download\How to Install Arena (1).docx,Đã làm,12:45,12:51,Anh - Em (Mặc định)
17,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100000165169137&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\ART-CLUB-APTIS-KD.docx,Đã làm,12:45,12:52,Em - Chị
18,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100003799660734&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\Ngoc-diep-Food-club.docx|D:\HoangLong_Data\Download\Ngoc-Diep-Fitness-club.docx,Đã làm,12:52,12:59,Anh - Em (Mặc định)
19,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100074368167419&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Có,vstep_bài 4,D:\HoangLong_Data\Download\16.7 _ Writing.docx,Đã làm,12:52,13:00,Anh - Em (Mặc định)
20,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100000578950838&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\TECHNOLOGY-CLUB.docx|D:\HoangLong_Data\Download\SCIENCE-CLUB.docx,Đã làm,13:01,13:07,Anh - Em (Mặc định)
21,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100015352720670&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\To-Thi-Ly-Na-TELEVISION-CLUB-APTIS-SV.docx,Đã làm,13:01,13:08,Anh - Em (Mặc định)
22,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100004389377269&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\Writing- MUSIC CLUB.docx,Đã làm,13:08,13:23,Anh - Em (Mặc định)
23,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100007064971223&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\BUSINESS-CLUB-APTIS-SV-nhung.docx,Đã làm,13:08,13:24,Anh - Em (Mặc định)
24,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100004895351746&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\FOOD-CLUB_Le-Manh-Hung.doc|D:\HoangLong_Data\Download\Fitness-CLUB_Le-Manh-Hung.doc,Đã làm,13:24,13:44,Anh - Em (Mặc định)
25,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100071182274624&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\Nguyễn-Hồng-Đăng-Social-club.docx|D:\HoangLong_Data\Download\Nguyễn-Hồng-Đăng-TECHNOLOGY-CLUB.docx,Đã làm,13:24,13:46,Anh - Em (Mặc định)
26,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100069609639475&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\TECHNOLOGY-CLUB (1).docx|D:\HoangLong_Data\Download\SOCIAL-CLUB.docx,Đã làm,13:46,13:51,Anh - Em (Mặc định)
27,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100004410223703&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\SITO LIEN PHAM_WRITING.docx,Đã làm,13:46,13:57,Anh - Em (Mặc định)
28,https://business.facebook.com/latest/inbox/all/?nav_ref=manage_page_ap_plus_inbox_message_button&asset_id=397158984167026&business_id=&mailbox_id=397158984167026&selected_item_id=100049680133045&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\COMMUNITY-CLUB-NGUYEN-THI-NGAN-B2.docx|D:\HoangLong_Data\Download\HOME-LIVING-CLUB-NGUYEN-THI-NGAN-B2.docx,Đã làm,13:57,14:01,Anh - Em (Mặc định)
